epoch, batch, loss, loss_e, e_mae, e/N_mae
   17,    91,         0.051278,         0.051278,           6.8295,          0.21342
   17,    92,          0.10338,          0.10338,           8.8528,          0.27665
   17,    93,          0.01198,          0.01198,           3.2824,          0.10258
   17,    94,         0.041732,         0.041732,           6.0238,          0.18824
   17,    95,         0.043388,         0.043388,           6.3921,          0.19975
   17,    96,         0.018175,         0.018175,           3.7262,          0.11644
   17,    97,         0.029617,         0.029617,           5.1346,          0.16046
   17,    98,         0.029329,         0.029329,           3.1591,         0.098721
   17,    99,         0.013066,         0.013066,           3.0633,         0.095727
   17,   100,         0.091429,         0.091429,             7.93,          0.24781
   17,   101,        0.0002313,        0.0002313,          0.42025,         0.013133
   17,   102,         0.054474,         0.054474,           5.1237,          0.16011
   17,   103,         0.015976,         0.015976,           3.3554,          0.10486
   17,   104,         0.039898,         0.039898,           5.1547,          0.16109
   17,   105,        0.0016651,        0.0016651,           1.2687,         0.039646
   17,   106,         0.045898,         0.045898,           4.4868,          0.14021
   17,   107,         0.040432,         0.040432,           4.7745,           0.1492
   17,   108,        0.0077031,        0.0077031,           2.0258,         0.063307
   17,   109,         0.037407,         0.037407,           4.6281,          0.14463
   17,   110,          0.12057,          0.12057,           9.4551,          0.29547
   17,   111,         0.050249,         0.050249,           6.3006,           0.1969
   17,   112,         0.079129,         0.079129,             8.55,          0.26719
   17,   113,         0.046604,         0.046604,           5.8164,          0.18176
   17,   114,        0.0097596,        0.0097596,           2.7153,         0.084853
   17,   115,         0.042602,         0.042602,           6.2964,          0.19676
   17,   116,         0.063433,         0.063433,           6.6351,          0.20735
   17,   117,         0.030544,         0.030544,           4.8027,          0.15008
   17,   118,          0.03753,          0.03753,            5.539,          0.17309
   17,   119,         0.085603,         0.085603,           6.9226,          0.21633
   17,   120,        0.0084479,        0.0084479,           2.3303,          0.07282
   17,   121,         0.020761,         0.020761,           3.5962,          0.11238
   17,   122,         0.014973,         0.014973,           3.4337,           0.1073
   17,   123,           0.0124,           0.0124,           3.0579,         0.095561
   17,   124,        0.0051842,        0.0051842,           1.8484,         0.057763
   17,   125,        0.0077282,        0.0077282,           2.0804,         0.065013
   17,   126,          0.17662,          0.17662,           8.4598,          0.26437
   17,   127,        0.0024068,        0.0024068,           1.3263,         0.041448
   17,   128,         0.028933,         0.028933,           4.1373,          0.12929
   17,   129,          0.26352,          0.26352,           11.193,          0.34978
   17,   130,       0.00023322,       0.00023322,          0.37572,         0.011741
   17,   131,          0.02231,          0.02231,           3.5671,          0.11147
   17,   132,        0.0024151,        0.0024151,           1.2818,         0.040055
   17,   133,          0.02768,          0.02768,           4.7394,          0.14811
   17,   134,         0.028831,         0.028831,           4.0318,          0.12599
   17,   135,        0.0076713,        0.0076713,           2.6191,         0.081846
   17,   136,        0.0090742,        0.0090742,           2.6037,         0.081365
   17,   137,        0.0015806,        0.0015806,          0.82246,         0.025702
   17,   138,         0.081819,         0.081819,           5.8195,          0.18186
   17,   139,         0.033963,         0.033963,            5.467,          0.17084
   17,   140,         0.081307,         0.081307,           6.8943,          0.21545
   17,   141,         0.007041,         0.007041,           2.3826,         0.074455
   17,   142,          0.05386,          0.05386,           6.2177,           0.1943
   17,   143,         0.022115,         0.022115,           4.2623,           0.1332
   17,   144,         0.018866,         0.018866,           3.7578,          0.11743
   17,   145,         0.064588,         0.064588,           5.8308,          0.18221
   17,   146,         0.036548,         0.036548,           4.2753,           0.1336
   17,   147,         0.022998,         0.022998,           4.3571,          0.13616
   17,   148,         0.024049,         0.024049,           4.4164,          0.13801
   17,   149,        0.0095205,        0.0095205,           3.0239,         0.094496
   17,   150,         0.013556,         0.013556,            3.331,          0.10409
   17,   151,         0.014567,         0.014567,            3.554,          0.11106
   17,   152,          0.13157,          0.13157,           9.5142,          0.29732
   17,   153,         0.044389,         0.044389,           4.1038,          0.12824
   17,   154,          0.12273,          0.12273,           7.5348,          0.23546
   17,   155,         0.078982,         0.078982,           6.5406,          0.20439
   17,   156,         0.020506,         0.020506,           3.1863,         0.099573
   17,   157,        0.0013385,        0.0013385,           1.0923,         0.034135
   17,   158,          0.17116,          0.17116,           10.623,          0.33197
   17,   159,         0.010306,         0.010306,           2.2246,         0.069518
   17,   160,         0.014674,         0.014674,           3.1078,         0.097118
   17,   161,         0.079944,         0.079944,            6.875,          0.21484
   17,   162,         0.017723,         0.017723,           4.0308,          0.12596
   17,   163,         0.069931,         0.069931,           7.6888,          0.24028
   17,   164,         0.041988,         0.041988,           6.3427,          0.19821
   17,   165,         0.002738,         0.002738,            1.408,         0.043999
   17,   166,         0.012737,         0.012737,           2.9522,         0.092256
   17,   167,        0.0086447,        0.0086447,           1.9836,         0.061988
   17,   168,         0.034954,         0.034954,            4.724,          0.14763
   17,   169,        0.0066361,        0.0066361,           2.2553,         0.070477
   17,   170,         0.072567,         0.072567,           6.9264,          0.21645
   17,   171,        0.0026314,        0.0026314,            1.587,         0.049593
   17,   172,         0.013787,         0.013787,           3.0052,         0.093914
   17,   173,         0.049683,         0.049683,            4.446,          0.13894
   17,   174,          0.00443,          0.00443,           1.8694,          0.05842
   17,   175,        0.0024267,        0.0024267,            1.444,         0.045124
   17,   176,         0.009689,         0.009689,           2.5428,         0.079461
   17,   177,         0.063201,         0.063201,           5.8159,          0.18175
   17,   178,         0.012076,         0.012076,           2.7475,         0.085859
   17,   179,        0.0029729,        0.0029729,           1.5771,         0.049283
   17,   180,         0.015214,         0.015214,            3.843,          0.12009
   17,   181,         0.010217,         0.010217,           2.9696,         0.092799
   17,   182,        0.0091547,        0.0091547,           2.8424,         0.088826
   17,   183,         0.012738,         0.012738,           2.7521,         0.086003
   17,   184,        0.0026402,        0.0026402,           1.5654,         0.048919
   17,   185,        0.0042175,        0.0042175,           1.8777,         0.058679
   17,   186,         0.027091,         0.027091,           3.9795,          0.12436
   17,   187,         0.022512,         0.022512,            4.027,          0.12584
   17,   188,         0.021218,         0.021218,           4.4894,          0.14029
   17,   189,           0.1175,           0.1175,           7.8126,          0.24414
   17,   190,        0.0080496,        0.0080496,           2.3878,         0.074619
   17,   191,         0.074879,         0.074879,           6.6754,          0.20861
   17,   192,        0.0042787,        0.0042787,           1.9087,         0.059648
   17,   193,          0.23637,          0.23637,           9.8299,          0.30718
   17,   194,         0.039696,         0.039696,           5.7016,          0.17817
   17,   195,         0.010328,         0.010328,           2.6787,          0.08371
   17,   196,        0.0039757,        0.0039757,           1.5782,          0.04932
   17,   197,         0.034378,         0.034378,           5.0622,          0.15819
   17,   198,         0.023284,         0.023284,           4.7476,          0.14836
   17,   199,         0.024632,         0.024632,           4.5824,           0.1432
   17,   200,         0.009287,         0.009287,           2.8418,         0.088805
   17,   201,        0.0078389,        0.0078389,           2.7938,         0.087307
   17,   202,          0.10517,          0.10517,           7.8136,          0.24418
   17,   203,        0.0079227,        0.0079227,           2.7885,         0.087142
   18,     1,          0.09701,          0.09701,           8.0247,          0.25077
   18,     2,         0.075433,         0.075433,           5.7538,          0.17981
   18,     3,          0.13532,          0.13532,           9.6541,          0.30169
   18,     4,         0.076325,         0.076325,           6.5805,          0.20564
   18,     5,         0.052719,         0.052719,           7.1077,          0.22211
   18,     6,         0.036152,         0.036152,            5.953,          0.18603
   18,     7,         0.027094,         0.027094,           4.4649,          0.13953
   18,     8,         0.044399,         0.044399,           5.8593,           0.1831
   18,     9,         0.044195,         0.044195,           6.4702,          0.20219
   18,    10,          0.06378,          0.06378,           5.8873,          0.18398
   18,    11,         0.023604,         0.023604,           4.6832,          0.14635
   18,    12,         0.011963,         0.011963,           3.0026,          0.09383
   18,    13,         0.023345,         0.023345,           3.4052,          0.10641
   18,    14,         0.012683,         0.012683,            3.268,          0.10212
   18,    15,        0.0069404,        0.0069404,           1.8546,         0.057955
   18,    16,         0.003962,         0.003962,           1.4589,          0.04559
   18,    17,        0.0047174,        0.0047174,           1.6704,         0.052199
   18,    18,         0.012343,         0.012343,            3.265,          0.10203
   18,    19,        0.0034137,        0.0034137,           1.8187,         0.056835
   18,    20,        0.0044838,        0.0044838,           2.0414,         0.063795
   18,    21,          0.05648,          0.05648,           5.4959,          0.17175
   18,    22,         0.016283,         0.016283,           3.3737,          0.10543
   18,    23,         0.021751,         0.021751,           2.9448,         0.092025
   18,    24,        0.0026518,        0.0026518,           1.5602,         0.048756
   18,    25,         0.037777,         0.037777,           5.1216,          0.16005
   18,    26,        0.0051876,        0.0051876,           2.1169,         0.066155
   18,    27,        0.0049295,        0.0049295,           1.8335,         0.057298
   18,    28,        0.0037883,        0.0037883,           1.4256,         0.044549
   18,    29,         0.014639,         0.014639,           3.3645,          0.10514
   18,    30,         0.033404,         0.033404,           5.0817,           0.1588
   18,    31,         0.019804,         0.019804,           2.9019,         0.090686
   18,    32,         0.012242,         0.012242,           3.1618,         0.098805
   18,    33,        0.0086718,        0.0086718,           2.1888,         0.068401
   18,    34,         0.010897,         0.010897,           2.9853,         0.093291
   18,    35,         0.051772,         0.051772,           4.7458,          0.14831
   18,    36,         0.082346,         0.082346,           8.5956,          0.26861
   18,    37,         0.011974,         0.011974,           2.7133,         0.084792
   18,    38,         0.031055,         0.031055,           5.1517,          0.16099
   18,    39,        0.0026946,        0.0026946,           1.6001,         0.050003
   18,    40,        0.0098193,        0.0098193,           2.7575,         0.086171
   18,    41,         0.003499,         0.003499,           1.2759,         0.039873
   18,    42,        0.0093905,        0.0093905,            2.183,          0.06822
   18,    43,        0.0048642,        0.0048642,           1.8531,         0.057908
   18,    44,        0.0040706,        0.0040706,           1.8913,         0.059104
   18,    45,         0.045688,         0.045688,           5.6265,          0.17583
   18,    46,         0.023985,         0.023985,            3.905,          0.12203
   18,    47,         0.021535,         0.021535,           3.7399,          0.11687
   18,    48,        0.0051835,        0.0051835,           2.1002,          0.06563
   18,    49,        0.0084473,        0.0084473,            2.804,         0.087625
   18,    50,         0.012003,         0.012003,           2.8607,         0.089398
   18,    51,        0.0078408,        0.0078408,           2.6545,         0.082953
   18,    52,        0.0030371,        0.0030371,           1.6753,         0.052352
   18,    53,         0.015893,         0.015893,           3.5526,          0.11102
   18,    54,         0.091627,         0.091627,           6.3852,          0.19954
   18,    55,        0.0093844,        0.0093844,           2.6858,         0.083933
   18,    56,         0.040718,         0.040718,           5.3227,          0.16633
   18,    57,         0.075141,         0.075141,           5.6074,          0.17523
   18,    58,        0.0040661,        0.0040661,           1.7821,         0.055691
   18,    59,         0.011267,         0.011267,           2.7827,         0.086961
   18,    60,         0.018718,         0.018718,           3.1391,         0.098096
   18,    61,         0.032412,         0.032412,           4.6946,          0.14671
   18,    62,        0.0074272,        0.0074272,           2.1888,         0.068402
   18,    63,        0.0094657,        0.0094657,           2.8826,         0.090081
   18,    64,         0.007993,         0.007993,           2.8523,         0.089134
   18,    65,         0.030814,         0.030814,           4.7314,          0.14786
   18,    66,          0.00314,          0.00314,            1.239,         0.038718
   18,    67,        0.0090902,        0.0090902,           2.9501,         0.092192
   18,    68,         0.017233,         0.017233,           3.4923,          0.10913
   18,    69,        0.0025344,        0.0025344,           1.2375,         0.038671
   18,    70,        0.0031165,        0.0031165,           1.3192,         0.041224
   18,    71,        0.0018336,        0.0018336,           1.3395,         0.041861
   18,    72,         0.058469,         0.058469,             4.64,            0.145
   18,    73,         0.025291,         0.025291,           4.3753,          0.13673
   18,    74,        0.0062987,        0.0062987,           1.9066,          0.05958
   18,    75,        0.0023696,        0.0023696,           1.3453,         0.042041
   18,    76,        0.0094881,        0.0094881,           2.1296,         0.066549
   18,    77,         0.019147,         0.019147,           4.2547,          0.13296
   18,    78,        0.0054255,        0.0054255,           1.5302,          0.04782
   18,    79,        0.0019004,        0.0019004,           1.1555,          0.03611
   18,    80,         0.025854,         0.025854,           4.5732,          0.14291
   18,    81,       0.00076986,       0.00076986,          0.77436,         0.024199
   18,    82,        0.0039925,        0.0039925,           1.8513,         0.057852
   18,    83,         0.023811,         0.023811,           3.9951,          0.12485
   18,    84,        0.0074312,        0.0074312,           2.3909,         0.074715
   18,    85,        0.0085216,        0.0085216,           1.9611,         0.061284
   18,    86,        0.0010833,        0.0010833,          0.97748,         0.030546
   18,    87,        0.0092807,        0.0092807,            2.498,         0.078063
   18,    88,        0.0032007,        0.0032007,           1.3311,         0.041598
   18,    89,        0.0026356,        0.0026356,           1.1984,         0.037449
   18,    90,         0.015246,         0.015246,           3.0256,          0.09455
   18,    91,         0.007398,         0.007398,           2.0885,         0.065264
   18,    92,        0.0049815,        0.0049815,           1.4988,         0.046837
   18,    93,        0.0018667,        0.0018667,           1.1744,           0.0367
   18,    94,        0.0093297,        0.0093297,            2.333,         0.072905
   18,    95,       0.00036844,       0.00036844,          0.48223,          0.01507
   18,    96,        0.0026661,        0.0026661,           1.5394,         0.048105
   18,    97,        0.0044567,        0.0044567,           1.1216,         0.035049
   18,    98,        0.0019546,        0.0019546,             1.23,         0.038439
   18,    99,         0.007565,         0.007565,           2.2662,         0.070818
   18,   100,        0.0033087,        0.0033087,           1.6983,         0.053072
   18,   101,          0.00415,          0.00415,           1.4029,         0.043841
   18,   102,         0.048052,         0.048052,           5.8586,          0.18308
   18,   103,        0.0008102,        0.0008102,          0.81165,         0.025364
   18,   104,           0.2187,           0.2187,           11.025,          0.34452
   18,   105,        0.0059781,        0.0059781,           1.7027,          0.05321
   18,   106,         0.010217,         0.010217,           2.9454,         0.092045
   18,   107,         0.014576,         0.014576,           3.3928,          0.10602
   18,   108,         0.015672,         0.015672,           3.6994,          0.11561
   18,   109,         0.023804,         0.023804,           4.1727,           0.1304
   18,   110,        0.0071343,        0.0071343,           2.5755,         0.080485
   18,   111,        0.0063643,        0.0063643,            2.315,         0.072345
   18,   112,        0.0050185,        0.0050185,           1.6449,         0.051404
   18,   113,         0.016377,         0.016377,           3.6791,          0.11497
   18,   114,        0.0013711,        0.0013711,           1.0637,         0.033239
   18,   115,         0.013194,         0.013194,           3.3594,          0.10498
   18,   116,        0.0094602,        0.0094602,            2.605,         0.081406
   18,   117,         0.037037,         0.037037,           3.6799,            0.115
   18,   118,         0.016945,         0.016945,            3.059,         0.095593
   18,   119,        0.0015634,        0.0015634,          0.98419,         0.030756
   18,   120,         0.074678,         0.074678,           6.2847,           0.1964
   18,   121,         0.012841,         0.012841,           3.1669,         0.098965
   18,   122,         0.024206,         0.024206,           3.0117,         0.094116
   18,   123,          0.04447,          0.04447,           4.7055,          0.14705
   18,   124,        0.0057381,        0.0057381,           1.9988,         0.062463
   18,   125,         0.031803,         0.031803,           3.8594,          0.12061
   18,   126,        0.0018267,        0.0018267,           1.2597,         0.039365
   18,   127,         0.049004,         0.049004,           6.3118,          0.19724
   18,   128,        0.0044128,        0.0044128,           1.9212,         0.060037
   18,   129,         0.041773,         0.041773,           4.7825,          0.14945
   18,   130,        0.0046815,        0.0046815,           1.9625,         0.061328
   18,   131,         0.016208,         0.016208,           3.6321,           0.1135
   18,   132,        0.0047476,        0.0047476,           1.9203,          0.06001
   18,   133,         0.017762,         0.017762,           3.8652,          0.12079
   18,   134,         0.037173,         0.037173,           4.5337,          0.14168
   18,   135,        0.0097228,        0.0097228,           3.0203,         0.094386
   18,   136,         0.020047,         0.020047,           3.8752,           0.1211
   18,   137,         0.012712,         0.012712,           2.9054,         0.090794
   18,   138,         0.019126,         0.019126,           4.2536,          0.13293
   18,   139,         0.019076,         0.019076,           3.4475,          0.10773
   18,   140,       0.00072158,       0.00072158,          0.81741,         0.025544
   18,   141,        0.0067918,        0.0067918,           2.1628,         0.067588
   18,   142,         0.013501,         0.013501,            2.143,         0.066968
   18,   143,        0.0042638,        0.0042638,           1.7378,         0.054305
   18,   144,         0.017492,         0.017492,           3.5446,          0.11077
   18,   145,         0.004356,         0.004356,           2.0185,         0.063077
   18,   146,         0.043876,         0.043876,           4.5833,          0.14323
   18,   147,        0.0027651,        0.0027651,           1.5333,         0.047915
   18,   148,         0.072278,         0.072278,           5.6986,          0.17808
   18,   149,         0.050112,         0.050112,           5.1879,          0.16212
   18,   150,         0.010953,         0.010953,           2.8003,          0.08751
   18,   151,         0.017897,         0.017897,           3.0402,         0.095006
   18,   152,        0.0027527,        0.0027527,           1.5678,         0.048995
   18,   153,        0.0053194,        0.0053194,            2.084,         0.065126
   18,   154,        0.0089137,        0.0089137,           2.3099,         0.072183
   18,   155,        0.0074887,        0.0074887,           2.2499,          0.07031
   18,   156,         0.016171,         0.016171,           3.0896,         0.096551
   18,   157,         0.035854,         0.035854,           5.4516,          0.17036
   18,   158,        0.0027803,        0.0027803,           1.2572,         0.039289
   18,   159,        0.0027959,        0.0027959,           1.3377,         0.041802
   18,   160,        0.0011716,        0.0011716,          0.98345,         0.030733
   18,   161,        0.0075033,        0.0075033,           2.6095,         0.081545
   18,   162,        0.0023872,        0.0023872,            1.539,         0.048094
   18,   163,        0.0079912,        0.0079912,           2.1181,          0.06619
   18,   164,         0.046329,         0.046329,           5.1325,          0.16039
   18,   165,          0.01947,          0.01947,           2.4826,         0.077581
   18,   166,        0.0062422,        0.0062422,           1.7034,         0.053233
   18,   167,         0.024446,         0.024446,           3.9082,          0.12213
   18,   168,         0.013862,         0.013862,           2.5756,         0.080486
   18,   169,        0.0048055,        0.0048055,           1.9416,         0.060674
   18,   170,        0.0082715,        0.0082715,           2.2161,         0.069254
   18,   171,         0.010474,         0.010474,           2.4659,         0.077058
   18,   172,         0.011738,         0.011738,           3.0114,         0.094107
   18,   173,         0.016696,         0.016696,           2.5857,         0.080802
   18,   174,         0.023399,         0.023399,           3.9174,          0.12242
   18,   175,         0.010025,         0.010025,           2.7283,         0.085259
   18,   176,         0.027658,         0.027658,           5.1572,          0.16116
   18,   177,         0.072577,         0.072577,           5.6711,          0.17722
   18,   178,         0.008393,         0.008393,           2.0594,         0.064357
   18,   179,        0.0036922,        0.0036922,           1.5186,         0.047457
   18,   180,         0.048694,         0.048694,           5.0254,          0.15704
   18,   181,        0.0074249,        0.0074249,           1.6738,         0.052305
   18,   182,          0.03452,          0.03452,           4.8873,          0.15273
   18,   183,         0.019762,         0.019762,           3.3037,          0.10324
   18,   184,         0.055172,         0.055172,           4.9503,           0.1547
   18,   185,         0.049254,         0.049254,           5.2721,          0.16475
   18,   186,          0.01062,          0.01062,           2.9152,           0.0911
   18,   187,         0.012163,         0.012163,           3.4959,          0.10925
   18,   188,         0.011883,         0.011883,           2.9792,           0.0931
   18,   189,          0.02743,          0.02743,           4.5003,          0.14063
   18,   190,          0.04026,          0.04026,           6.2258,          0.19456
   18,   191,         0.014644,         0.014644,            3.745,          0.11703
   18,   192,         0.015378,         0.015378,            2.955,         0.092344
   18,   193,         0.012961,         0.012961,           3.3401,          0.10438
   18,   194,         0.084657,         0.084657,           5.3805,          0.16814
   18,   195,        0.0019747,        0.0019747,           1.3615,         0.042546
   18,   196,        0.0062112,        0.0062112,           2.2372,         0.069912
   18,   197,        0.0032564,        0.0032564,           1.4437,         0.045115
   18,   198,         0.010438,         0.010438,           2.6093,          0.08154
   18,   199,         0.020396,         0.020396,           3.3199,          0.10375
   18,   200,        0.0057538,        0.0057538,           1.7584,         0.054949
   18,   201,        0.0010109,        0.0010109,          0.95549,         0.029859
   18,   202,         0.024109,         0.024109,           3.9366,          0.12302
   18,   203,        0.0011432,        0.0011432,           1.0641,         0.033254
   19,     1,        0.0059552,        0.0059552,            2.055,          0.06422
   19,     2,        0.0076332,        0.0076332,           2.4641,         0.077002
   19,     3,        0.0065555,        0.0065555,              1.9,         0.059375
   19,     4,       0.00014399,       0.00014399,          0.37543,         0.011732
   19,     5,         0.064725,         0.064725,           5.7674,          0.18023
   19,     6,         0.005768,         0.005768,           1.9339,         0.060436
   19,     7,       0.00039749,       0.00039749,          0.59108,         0.018471
   19,     8,        0.0046378,        0.0046378,           1.5442,         0.048258
   19,     9,        0.0074739,        0.0074739,           2.5328,         0.079149
   19,    10,        0.0024042,        0.0024042,           1.3464,         0.042074
   19,    11,         0.020925,         0.020925,           3.6395,          0.11373
   19,    12,         0.017384,         0.017384,           4.0253,          0.12579
   19,    13,           0.0059,           0.0059,           2.1289,          0.06653
   19,    14,         0.036156,         0.036156,           4.4377,          0.13868
   19,    15,         0.001065,         0.001065,          0.99705,         0.031158
   19,    16,         0.010414,         0.010414,           2.6288,          0.08215
   19,    17,        0.0026196,        0.0026196,           1.4689,         0.045904
   19,    18,         0.010789,         0.010789,           2.5364,         0.079262
   19,    19,         0.060347,         0.060347,           5.8889,          0.18403
   19,    20,        0.0085606,        0.0085606,           2.5175,         0.078671
   19,    21,        0.0048187,        0.0048187,           1.8835,         0.058861
   19,    22,         0.004088,         0.004088,           1.9132,         0.059787
   19,    23,         0.004104,         0.004104,           1.7089,         0.053403
   19,    24,        0.0062103,        0.0062103,           2.2824,         0.071324
   19,    25,         0.001245,         0.001245,           1.0465,         0.032704
   19,    26,         0.014202,         0.014202,           3.0688,           0.0959
   19,    27,         0.015066,         0.015066,           2.6974,         0.084295
   19,    28,        0.0026256,        0.0026256,           1.3471,         0.042097
   19,    29,          0.11255,          0.11255,           7.9285,          0.24777
   19,    30,         0.010524,         0.010524,           2.5319,         0.079123
   19,    31,        0.0012858,        0.0012858,           1.0108,         0.031588
   19,    32,         0.011495,         0.011495,           2.3029,         0.071966
   19,    33,       0.00061214,       0.00061214,           0.6804,         0.021263
   19,    34,         0.006643,         0.006643,           1.9724,         0.061638
   19,    35,        0.0017282,        0.0017282,           1.1968,           0.0374
   19,    36,         0.008711,         0.008711,           2.3021,         0.071942
   19,    37,        0.0031687,        0.0031687,           1.6939,         0.052935
   19,    38,        0.0058717,        0.0058717,           2.2749,         0.071091
   19,    39,        0.0014796,        0.0014796,           1.1614,         0.036293
   19,    40,        0.0083937,        0.0083937,           2.2846,         0.071395
   19,    41,        0.0037958,        0.0037958,            1.677,         0.052406
   19,    42,         0.049587,         0.049587,           4.9691,          0.15529
   19,    43,        0.0049575,        0.0049575,           1.6391,         0.051221
   19,    44,         0.022203,         0.022203,           3.2907,          0.10284
   19,    45,        0.0056065,        0.0056065,           1.8593,         0.058102
   19,    46,         0.055836,         0.055836,           4.8762,          0.15238
   19,    47,        0.0013663,        0.0013663,           1.1084,         0.034639
   19,    48,         0.021891,         0.021891,           3.4012,          0.10629
   19,    49,         0.019337,         0.019337,           3.2165,          0.10051
   19,    50,        0.0048054,        0.0048054,           1.9814,          0.06192
   19,    51,         0.011742,         0.011742,           2.8972,         0.090537
   19,    52,         0.029389,         0.029389,           4.2574,          0.13304
   19,    53,         0.025269,         0.025269,           4.0918,          0.12787
   19,    54,          0.11581,          0.11581,           8.2178,           0.2568
   19,    55,         0.047067,         0.047067,            5.859,          0.18309
   19,    56,         0.012276,         0.012276,            3.467,          0.10834
   19,    57,         0.016141,         0.016141,           3.8946,           0.1217
   19,    58,          0.02679,          0.02679,            4.489,          0.14028
   19,    59,         0.015383,         0.015383,           3.6713,          0.11473
   19,    60,         0.024073,         0.024073,           4.3366,          0.13552
   19,    61,        0.0093499,        0.0093499,           3.0364,         0.094886
   19,    62,           0.0419,           0.0419,           5.8651,          0.18328
   19,    63,        0.0042532,        0.0042532,           1.6436,         0.051361
   19,    64,        0.0039697,        0.0039697,           1.9796,         0.061861
   19,    65,        0.0033976,        0.0033976,           1.8455,         0.057672
   19,    66,        0.0080605,        0.0080605,           2.5647,         0.080145
   19,    67,        0.0087009,        0.0087009,           2.1853,         0.068289
   19,    68,         0.002105,         0.002105,            1.149,         0.035907
   19,    69,        0.0027094,        0.0027094,           1.2249,         0.038278
   19,    70,       0.00045475,       0.00045475,          0.61403,         0.019189
   19,    71,         0.025747,         0.025747,           4.4001,           0.1375
   19,    72,         0.021609,         0.021609,           3.7192,          0.11623
   19,    73,        0.0021379,        0.0021379,           1.4079,         0.043996
   19,    74,        0.0046311,        0.0046311,           2.1531,         0.067284
   19,    75,        0.0072605,        0.0072605,           2.5203,         0.078758
   19,    76,         0.018959,         0.018959,           3.0996,         0.096863
   19,    77,        0.0042224,        0.0042224,           1.6596,         0.051861
   19,    78,          0.01158,          0.01158,           2.6517,         0.082865
   19,    79,         0.045364,         0.045364,           5.3861,          0.16831
   19,    80,         0.002687,         0.002687,           1.4259,         0.044559
   19,    81,         0.084588,         0.084588,           5.3853,          0.16829
   19,    82,         0.027949,         0.027949,           4.3885,          0.13714
   19,    83,        0.0010876,        0.0010876,          0.91788,         0.028684
   19,    84,         0.026745,         0.026745,           5.1469,          0.16084
   19,    85,         0.020071,         0.020071,           4.2749,          0.13359
   19,    86,         0.018799,         0.018799,           4.0141,          0.12544
   19,    87,        0.0024776,        0.0024776,           1.3691,         0.042784
   19,    88,        0.0083636,        0.0083636,           2.8321,         0.088503
   19,    89,         0.024885,         0.024885,           4.5961,          0.14363
   19,    90,         0.003362,         0.003362,           1.8438,          0.05762
   19,    91,         0.010874,         0.010874,            3.008,         0.093999
   19,    92,        0.0082361,        0.0082361,           2.4187,         0.075585
   19,    93,         0.011922,         0.011922,            2.941,         0.091906
   19,    94,         0.002693,         0.002693,           1.4312,         0.044725
   19,    95,         0.014197,         0.014197,           2.9135,         0.091047
   19,    96,        5.571e-05,        5.571e-05,          0.22318,        0.0069745
   19,    97,         0.022384,         0.022384,           3.2236,          0.10074
   19,    98,         0.004814,         0.004814,           1.7493,         0.054664
   19,    99,        0.0012033,        0.0012033,           1.0404,         0.032513
   19,   100,        0.0011163,        0.0011163,           1.0669,         0.033341
   19,   101,        0.0031608,        0.0031608,           1.4005,         0.043765
   19,   102,       0.00089331,       0.00089331,          0.93394,         0.029186
   19,   103,         0.057193,         0.057193,           6.8632,          0.21448
   19,   104,        0.0090359,        0.0090359,           2.4781,         0.077441
   19,   105,         0.003364,         0.003364,           1.7551,         0.054846
   19,   106,        0.0036816,        0.0036816,           1.3866,         0.043332
   19,   107,        0.0016334,        0.0016334,           1.1365,         0.035514
   19,   108,         0.016963,         0.016963,           3.3069,          0.10334
   19,   109,        0.0069445,        0.0069445,           2.0212,         0.063162
   19,   110,        0.0072168,        0.0072168,           2.2896,         0.071549
   19,   111,         0.034289,         0.034289,           5.0968,          0.15927
   19,   112,        0.0042225,        0.0042225,            1.796,         0.056125
   19,   113,        0.0047259,        0.0047259,           2.1692,         0.067787
   19,   114,        0.0035424,        0.0035424,           1.6458,         0.051431
   19,   115,        0.0047824,        0.0047824,           1.4406,         0.045018
   19,   116,        0.0015033,        0.0015033,           1.1307,         0.035335
   19,   117,        0.0037949,        0.0037949,           1.6636,         0.051987
   19,   118,         0.010773,         0.010773,           2.3604,         0.073762
   19,   119,        0.0050372,        0.0050372,            1.853,         0.057907
   19,   120,        0.0052053,        0.0052053,            1.971,         0.061595
   19,   121,           0.1623,           0.1623,           7.4997,          0.23437
   19,   122,        0.0010173,        0.0010173,          0.89317,         0.027912
   19,   123,         0.015132,         0.015132,           2.6869,         0.083964
   19,   124,         0.007051,         0.007051,            2.588,         0.080874
   19,   125,        0.0065227,        0.0065227,           2.3047,         0.072023
   19,   126,        0.0015109,        0.0015109,           1.0212,         0.031913
   19,   127,        0.0080095,        0.0080095,            2.464,         0.077001
   19,   128,          0.10843,          0.10843,           8.1549,          0.25484
   19,   129,       0.00030869,       0.00030869,          0.55053,         0.017204
   19,   130,        0.0094949,        0.0094949,           2.4463,         0.076448
   19,   131,         0.007011,         0.007011,           2.1287,         0.066521
   19,   132,         0.016905,         0.016905,           2.3502,         0.073443
   19,   133,        0.0010394,        0.0010394,          0.89622,         0.028007
   19,   134,        0.0023291,        0.0023291,           1.4158,         0.044243
   19,   135,        0.0034242,        0.0034242,           1.6577,         0.051803
   19,   136,         0.013368,         0.013368,           3.4484,          0.10776
   19,   137,        0.0062043,        0.0062043,           2.0866,         0.065208
   19,   138,         0.010306,         0.010306,           2.6563,         0.083009
   19,   139,         0.046279,         0.046279,           4.9347,          0.15421
